Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2
388,0.9944740535178856,1506,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS FISKE, JOHN",6145 SOUTH INGLESIDE ,60637,5350990,,,,,,,CHICAGO PUBLIC SCHOOLS,WOODLAWN,,,,,Ms. Cynthia  Miller,Yes,No,No,,,,,,,,,,
662,0.6140040785493537,1507,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS FULLER, MELVILLE W.",4214 S ST LAWRENCE ,60653,5351687,,,,,,,CHICAGO PUBLIC SCHOOLS,GRAND BOULEVARD,,,,,Dr. Patricia D.  Kennedy,Yes,No,No,,,,,,,,,,
664,0.9220292571184896,1508,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS FULTON, ROBERT",5300 S HERMITAGE ,60609,5359000,,,,,,,CHICAGO PUBLIC SCHOOLS,NEW CITY,,,,,Dr. Warletta  Johnson-Brookins,Yes,No,No,,,,,,,,,,
665,0.9944740535178856,1509,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS FUNSTON, FREDERICK",2010 N CENTRAL PARK ,60647,5344125,,,,,,,CHICAGO PUBLIC SCHOOLS,LOGAN SQUARE,,,,,Ms. Nilma Osiecki,Yes,No,No,,,,,,,,,,
667,0.960692882540734,1510,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS GALE COMM. ACAD., STEPHEN F.",1631 W JONQUIL TERRACE ,60626,5342100,,,,,,,CHICAGO PUBLIC SCHOOLS,ROGERS PARK,,,,,Mr. Richard P.  Glass Jr.,Yes,No,No,,,,,,,,,,
1415,1.0,1511,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS GARY, JOSEPH E.",3740 W 31ST ST ,60623,5341455,,,,,,,CHICAGO PUBLIC SCHOOLS,SOUTH LAWNDALE,,,,,Mr. Alberto  Juarez,Yes,No,No,,,,,,,,,,
1416,1.0,1512,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS GOLDBLATT, NATHAN R.",4257 W ADAMS ,60624,5346860,,,,,,,CHICAGO PUBLIC SCHOOLS,WEST GARFIELD PARK,,,,,Ms. Yvette R.  Currington,Yes,No,No,,,,,,,,,,
319,0.5361814183051874,1513,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS GOUDY, WILLIAM C.",5120 N WINTHROP ,60640,5342480,,,,,,,CHICAGO PUBLIC SCHOOLS,UPTOWN,,,,,Pamela S.  Brandt,Yes,No,No,,,,,,,,,,
670,0.83188367,1514,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS GRAHAM, ALEXANDER",4436 S UNION ,60609,5351308,,,,,,,CHICAGO PUBLIC SCHOOLS,NEW CITY,,,,,Mr. John  Nichols,Yes,No,No,,,,,,,,,,
1417,1.0,1515,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS GRESHAM, WALTER Q.",8524 S GREEN ,60620,5353350,,,,,,,CHICAGO PUBLIC SCHOOLS,AUBURN GRESHAM,,,,,Ms. Diedrus U.  Brown,Yes,No,No,,,,,,,,,,
673,0.9080518487770004,1516,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS GUGGENHEIM, SIMON",7141 S MORGAN ST ,60621,5353587,,,,,,,CHICAGO PUBLIC SCHOOLS,ENGLEWOOD,,,,,Ms. Mary D. McNair,Yes,No,No,,,,,,,,,,
22,0.9325046546044103,1517,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HALEY, ALEX",11411 S EGGLESTON ,60628,5355345,,,,,,,CHICAGO PUBLIC SCHOOLS,ROSELAND,,,,,Ms. Vaida Williams,Yes,No,No,,,,,,,,,,
1418,1.0,1518,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HAMLINE, JOHN H",4747 S BISHOP ST ,60609,5354565,,,,,,,CHICAGO PUBLIC SCHOOLS,NEW CITY,,,,,Valerie Brown,Yes,No,No,,,,,,,,,,
675,0.6324442493263471,1519,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HAY COMM. ACADEMY, JOHN",1018 N LARAMIE ,60651,5346000,,,,,,,CHICAGO PUBLIC SCHOOLS,AUSTIN,,,,,Ms. Beryl D.  Guy,Yes,No,No,,,,,,,,,,
343,0.8318836671996401,1520,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HENSON, MATTHEW A.",1326 S AVERS ,60623,5341804,,,,,,,CHICAGO PUBLIC SCHOOLS,NORTH LAWNDALE,,,,,Mr. Robert J.  Pales,Yes,No,No,,,,,,,,,,
677,0.9281805739209017,1521,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HERBERT, VICTOR",2131 W MONROE ,60612,5347806,,,,,,,CHICAGO PUBLIC SCHOOLS,NEAR WEST SIDE,,,,,Ms. Denise J.  Gillespie,Yes,No,No,,,,,,,,,,
678,0.5084202048688155,1522,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HIGGINS C.A., THOMAS J.",11710 S MORGAN ,60643,5355625,,,,,,,CHICAGO PUBLIC SCHOOLS,WEST PULLMAN,,,,,Dr. Mabel  Alfred,Yes,No,No,,,,,,,,,,
679,0.6326484174911342,1523,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HINTON, WILLIAM AUGUSTUS",644 W 71ST STREET ,60621,5353875,,,,,,,CHICAGO PUBLIC SCHOOLS,ENGLEWOOD,,,,,Ms. Pamela  Brunson-Allen,Yes,No,No,,,,,,,,,,
1419,1.0,1524,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HOLMES, OLIVER WENDELL",955 W GARFIELD ,60621,5359025,,,,,,,CHICAGO PUBLIC SCHOOLS,ENGLEWOOD,,,,,Ms. Dorothy Susan  Naughton,Yes,No,No,,,,,,,,,,
1420,1.0,1525,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HUGHES, LANGSTON",226 W 104TH ST ,60628,5355075,,,,,,,CHICAGO PUBLIC SCHOOLS,ROSELAND,,,,,Anita Muse,Yes,No,No,,,,,,,,,,
683,0.9325046546044103,1526,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HURLEY, EDWARD N.",3849 W 69TH PLACE ,60629,5352068,,,,,,,CHICAGO PUBLIC SCHOOLS,WEST LAWN,,,,,Mrs. Dolores  Cupp,Yes,No,No,,,,,,,,,,
684,0.6151777774422296,1527,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS JENNER ACADEMY OF THE ARTS, EDWARD",1119 N CLEVELAND ,60610,5348440,,,,,,,CHICAGO PUBLIC SCHOOLS,NEAR NORTH SIDE,,,,,Ms. Zelma  Woodson,Yes,No,No,,,,,,,,,,
1421,1.0,1528,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS JOHNSON, JAMES WELDON",1504 S ALBANY ,60623,5341833,,,,,,,CHICAGO PUBLIC SCHOOLS,NORTH LAWNDALE,,,,,Ms. Sallie P.   Pinkston,Yes,No,No,,,,,,,,,,
687,0.9944740535178856,1529,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS JORDAN COMM.,7414 NORTH WOLCOTT ,60626,5342220,,,,,,,CHICAGO PUBLIC SCHOOLS,ROGERS PARK,,,,,Willie  White,Yes,No,No,,,,,,,,,,
689,0.8659062965066884,1530,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS JUNGMAN, JOSEPH",1746 S MILLER ,60608,5347375,,,,,,,CHICAGO PUBLIC SCHOOLS,LOWER WEST SIDE,,,,,Mrs. Zaida  Hernandez,Yes,No,No,,,,,,,,,,
1422,1.0,1531,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS KERSHAW, JOSHUA D.",6450 S LOWE ,60621,5353050,,,,,,,CHICAGO PUBLIC SCHOOLS,ENGLEWOOD,,,,,Mrs. Patricia A.  Johnson,Yes,No,No,,,,,,,,,,
1423,1.0,1532,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS KOHN, ALFRED DAVID",10414 S STATE ,60628,5355489,,,,,,,CHICAGO PUBLIC SCHOOLS,ROSELAND,,,,,Ms. Carol  Briggs,Yes,No,No,,,,,,,,,,
692,0.9385134584312985,1533,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS LAFAYETTE, JEAN DE",2714 W AUGUSTA BLVD ,60622,5344326,,,,,,,CHICAGO PUBLIC SCHOOLS,WEST TOWN,,,,,Mrs. Trisha Shrode,Yes,No,No,,,,,,,,,,
694,0.8903892027497885,1534,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS LAVIZZO, MILDRED I.",138 W 109TH ST ,60628,5355300,,,,,,,CHICAGO PUBLIC SCHOOLS,ROSELAND,,,,,Mrs.Tracey Stelly,Yes,No,No,,,,,,,,,,
696,0.9473046053914624,1535,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS LAWNDALE COMM. ACADEMY,3500 W DOUGLAS BLVD ,60623,5341635,,,,,,,CHICAGO PUBLIC SCHOOLS,NORTH LAWNDALE,,,,,Ms. Jeannine M. Wolf,Yes,No,No,,,,,,,,,,
366,0.5535394627071106,1536,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS LINNE, CARL VON",3221 N SACRAMENTO ,60618,5345262,,,,,,,CHICAGO PUBLIC SCHOOLS,AVONDALE,,,,,Mr. Daniel W.  Rohan,Yes,No,No,,,,,,,,,,
600,0.9944740535178856,1537,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS LITTLE VILLAGE,2620 S LAWNDALE AVE ,60623,5341880,,,,,,,CHICAGO PUBLIC SCHOOLS,SOUTH LAWNDALE,,,,,Elsa Carmona,Yes,No,No,,,,,,,,,,
698,0.9084285500900314,1538,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS LLOYD, HENRY D.",2103 N LAMON AV ,60639,5343070,,,,,,,CHICAGO PUBLIC SCHOOLS,BELMONT CRAGIN,,,,,Dr. Miryam  Assaf-Keller,Yes,No,No,,,,,,,,,,
700,0.9325046546044103,1539,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MADISON, JAMES",7433 S DORCHESTER ,60619,5350551,,,,,,,CHICAGO PUBLIC SCHOOLS,SOUTH SHORE,,,,,Dr. Beverly J.  Greene,Yes,No,No,,,,,,,,,,
1424,1.0,1540,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MASON, ROSWELL B.",4216 W 19TH ST ,60623,5341530,,,,,,,CHICAGO PUBLIC SCHOOLS,NORTH LAWNDALE,,,,,Ms. Tonya  Tolbert,Yes,No,No,,,,,,,,,,
702,0.6406534636408387,1541,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MAY COMMUNITY ACADEMY, HORATIO",512 S LAVERGNE ,60644,5346140,,,,,,,CHICAGO PUBLIC SCHOOLS,AUSTIN,,,,,Roger  Lewis,Yes,No,No,,,,,,,,,,
1425,1.0,1542,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MAYO, WILLIAM J. & CHARLES H.",249 E 39TH ST ,60653,5351260,,,,,,,CHICAGO PUBLIC SCHOOLS,GRAND BOULEVARD,,,,,Ms. Nadine D.  Dillanado,Yes,No,No,,,,,,,,,,
705,0.8903892027497885,1543,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MCCLELLAN, GEORGE B.",3527 S WALLACE ,60609,5351732,,,,,,,CHICAGO PUBLIC SCHOOLS,BRIDGEPORT,,,,,Mary E.  Garcia-Humphreys,Yes,No,No,,,,,,,,,,
707,0.9928959607607911,1544,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MCCORMICK, CYRUS H.",2712 S SAWYER AVE ,60623,5357252,,,,,,,CHICAGO PUBLIC SCHOOLS,SOUTH LAWNDALE,,,,,ms. Virginia S. Rivera,Yes,No,No,,,,,,,,,,
199,0.9084285500900314,1545,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MCCUTCHEON MAIN, JOHN T.",4846 N SHERIDAN ,60640,5342680,,,,,,,CHICAGO PUBLIC SCHOOLS,UPTOWN,,,,,Mrs. Carol Ann  Lang,Yes,No,No,,,,,,,,,,
708,0.8702364587233415,1546,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MCDOWELL, MARY E.",1419 E 89TH ST ,60619,5356404,,,,,,,CHICAGO PUBLIC SCHOOLS,CALUMET HEIGHTS,,,,,Dr. Jo La Tanya Easterling-Hood,Yes,No,No,,,,,,,,,,
1426,1.0,1547,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MCKAY, FRANCIS M.",6901 S FAIRFIELD AVE ,60629,5359505,,,,,,,CHICAGO PUBLIC SCHOOLS,CHICAGO LAWN,,,,,Mrs. Dawn Prather-Hawk,Yes,No,No,,,,,,,,,,
709,0.8659062965066884,1548,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MCNAIR ACADEMY CENTER, RONALD E.",4820 W WALTON ,60651,5348980,,,,,,,CHICAGO PUBLIC SCHOOLS,AUSTIN,,,,,Dr. Shirley  Dillard,Yes,No,No,,,,,,,,,,
381,0.9325046546044103,1549,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MCPHERSON, JAMES B.",4728 N WOLCOTT AV ,60640,5342625,,,,,,,CHICAGO PUBLIC SCHOOLS,LINCOLN SQUARE,,,,,Ms. Carmen A.  Mendoza,Yes,No,No,,,,,,,,,,
372,0.9473046053914624,1550,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MONROE, JAMES",3651 W SCHUBERT AVE ,60647,5344155,,,,,,,CHICAGO PUBLIC SCHOOLS,LOGAN SQUARE,,,,,Mr. Edwin  Rivera,Yes,No,No,,,,,,,,,,
711,0.8903892027497885,1551,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MORGAN, GARRETT A.",8407 S KERFOOT ,60620,5353366,,,,,,,CHICAGO PUBLIC SCHOOLS,AUBURN GRESHAM,,,,,Mrs. Linda E.  Walker,Yes,No,No,,,,,,,,,,
713,0.9220292571184896,1552,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS MORTON CAREER ACADEMY,431 N TROY ,60612,5346791,,,,,,,CHICAGO PUBLIC SCHOOLS,HUMBOLDT PARK,,,,,Ms. Phyllis L.   McCune,Yes,No,No,,,,,,,,,,
714,0.7835606954871773,1553,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS N.T.A. (NATIONAL TEACHERS ACADEMY),55 W CERMAK ,60616,5349970,,,,,,,CHICAGO PUBLIC SCHOOLS,NEAR SOUTH SIDE,,,,,Ms. Amy G.  Rome,Yes,No,No,,,,,,,,,,
716,0.8702364587233415,1554,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS NASH, HENRY H.",4837 W ERIE ST ,60644,5346125,,,,,,,CHICAGO PUBLIC SCHOOLS,AUSTIN,,,,,Ms. Tresa D.  Dunbar,Yes,No,No,,,,,,,,,,
1427,1.0,1555,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS NEW FIELD PRIMARY SCHOOL,1707 W MORSE ,60626,5342760,,,,,,,CHICAGO PUBLIC SCHOOLS,ROGERS PARK,,,,,Ms. Blanca A.  Trevino,Yes,No,No,,,,,,,,,,
719,0.9944740535178856,1556,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS NICHOLSON MATH AND SCIENCE,6006 S PEORIA ST ,60621,5353285,,,,,,,CHICAGO PUBLIC SCHOOLS,ENGLEWOOD,,,,,Mr. Rodney L.  Hull,Yes,No,No,,,,,,,,,,
721,0.9928959607607911,1557,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS NIXON, WILLIAM P.",2121 N KEELER AVE ,60639,5344375,,,,,,,CHICAGO PUBLIC SCHOOLS,HERMOSA,,,,,Herman Escobar,Yes,No,No,,,,,,,,,,
722,0.8903892027497885,1558,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS O'KEEFFE, ISABELL C.",6940 S MERRILL ,60649,5350600,,,,,,,CHICAGO PUBLIC SCHOOLS,SOUTH SHORE,,,,,Mrs. Carolyn D.  Townes,Yes,No,No,,,,,,,,,,
1428,1.0,1559,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS O'TOOLE, LUKE",6550 S SEELEY ,60636,5359040,,,,,,,CHICAGO PUBLIC SCHOOLS,WEST ENGLEWOOD,,,,,Mr. Erick D.  Pruitt,Yes,No,No,,,,,,,,,,
725,0.9385134584312985,1560,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS PEABODY, ELIZABETH",1444 W AUGUSTA BLVD ,60622,5344170,,,,,,,CHICAGO PUBLIC SCHOOLS,WEST TOWN,,,,,Mr. Federico  Flores,Yes,No,No,,,,,,,,,,
1429,1.0,1561,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS PECK SCHOOL,3826 W 58TH ST ,60629,5352450,,,,,,,CHICAGO PUBLIC SCHOOLS,WEST ELSDON,,,,,Okab Hassan,Yes,No,No,,,,,,,,,,
726,0.8318836671996401,1562,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS PENN, WILLIAM",1616 S AVERS ,60623,5341665,,,,,,,CHICAGO PUBLIC SCHOOLS,NORTH LAWNDALE,,,,,Mrs. Sherryl  Moore-Ollie,Yes,No,No,,,,,,,,,,
728,0.9407309288914415,1563,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS PEREZ, MANUEL",1241 W 19TH STREET ,60608,5347650,,,,,,,CHICAGO PUBLIC SCHOOLS,LOWER WEST SIDE,,,,,Mrs. Sylvia  Stamatoglou,Yes,No,No,,,,,,,,,,
730,0.9526403541583698,1564,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS PICCOLO SPECIALTY SCHOOL, BRIAN",1040 N KEELER AVENUE ,60651,5344425,,,,,,,CHICAGO PUBLIC SCHOOLS,HUMBOLDT PARK,,,,,Mrs. Althea  Hammond,Yes,No,No,,,,,,,,,,
732,0.9407309288914415,1565,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS PICKARD, JOSIAH L.",2301 W 21ST STREET ,60608,5357280,,,,,,,CHICAGO PUBLIC SCHOOLS,LOWER WEST SIDE,,,,,Rigo  Hernandez,Yes,No,No,,,,,,,,,,
345,0.9407309288914415,1566,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS PILSEN COMM. ACADEMY,1420 W 17TH STREET ,60608,5347675,,,,,,,CHICAGO PUBLIC SCHOOLS,LOWER WEST SIDE,,,,,Dr. Adel M.  Ali,Yes,No,No,,,,,,,,,,
733,0.9325046546044103,1567,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS REAVIS, WILLIAM CLAUDE",834 E 50TH STREET ,60615,5351060,,,,,,,CHICAGO PUBLIC SCHOOLS,KENWOOD,,,,,Mr. Michael T. Johnson,Yes,No,No,,,,,,,,,,
735,0.9407309288914415,1568,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS REVERE, PAUL",1010 E 72ND STREET ,60619,5350618,,,,,,,CHICAGO PUBLIC SCHOOLS,GREATER GRAND CROSSING,,,,,Mrs. Veronica J.  Thompson,Yes,No,No,,,,,,,,,,
737,0.9449540966351406,1569,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS ROBINSON, JACKIE R.",4225 S LAKE PARK AVE ,60653,5351777,,,,,,,CHICAGO PUBLIC SCHOOLS,OAKLAND,,,,,Ms. Keshia B.  Warner,Yes,No,No,,,,,,,,,,
739,0.9305793044512218,1570,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS RUGGLES, MARTHA M.",7831 S PRAIRIE AVE ,60619,5353085,,,,,,,CHICAGO PUBLIC SCHOOLS,GREATER GRAND CROSSING,,,,,Ida Patterson,Yes,No,No,,,,,,,,,,
741,0.957032263290909,1571,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS RYDER, WILLIAM H.",8716 S WALLACE STREET ,60620,5353843,,,,,,,CHICAGO PUBLIC SCHOOLS,AUBURN GRESHAM,,,,,Mrs. Janice  Preston,Yes,No,No,,,,,,,,,,
743,0.9944740535178856,1572,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS RYERSON, MARTIN A.",646 N LAWNDALE ,60624,5346700,,,,,,,CHICAGO PUBLIC SCHOOLS,HUMBOLDT PARK,,,,,Mr. Lorenzo Russell,Yes,No,No,,,,,,,,,,
744,0.9944740535178856,1573,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS SANDOVAL, SOCORRO",5534 S SAINT LOUIS AVE ,60629,5350457,,,,,,,CHICAGO PUBLIC SCHOOLS,GAGE PARK,,,,,Dr. Ana Expinoza,Yes,No,No,,,,,,,,,,
745,0.9325046546044103,1574,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS SAUCEDO SCHOLASTIC ACADEMY, MARIA",2850 W 24 TH BLVD ,60623,5341770,,,,,,,CHICAGO PUBLIC SCHOOLS,SOUTH LAWNDALE,,,,,Mrs. Leticia L.  Gonzalez,Yes,No,No,,,,,,,,,,
747,0.9931522010887889,1575,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS SEWARD, WILLIAM H.",4600 S HERMITAGE AVE ,60609,5354890,,,,,,,CHICAGO PUBLIC SCHOOLS,NEW CITY,,,,,Marcey Reyes,Yes,No,No,,,,,,,,,,
748,0.8903892027497885,1576,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS SEXTON, AUSTIN O.",6020 S LANGLEY ,60637,5350640,,,,,,,CHICAGO PUBLIC SCHOOLS,WOODLAWN,,,,,Mrs. Ginger V. Bryant,Yes,No,No,,,,,,,,,,
749,0.9944740535178856,1577,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS SHERWOOD, JESSIE",245 W 57TH ST ,60621,5350829,,,,,,,CHICAGO PUBLIC SCHOOLS,ENGLEWOOD,,,,,Alice Buzanis,Yes,No,No,,,,,,,,,,
750,0.9929916857740347,1578,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS SHIELDS, JAMES",4250 S ROCKWELL ST ,60632,5357285,,,,,,,CHICAGO PUBLIC SCHOOLS,BRIGHTON PARK,,,,,Philip Salemi,Yes,No,No,,,,,,,,,,
752,0.9325046546044103,1579,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS SONGHAI LEARNING INSTITUTE,11725 S PERRY AVE ,60628,5355547,,,,,,,CHICAGO PUBLIC SCHOOLS,WEST PULLMAN,,,,,Ms. Taliva A. Tillman,Yes,No,No,,,,,,,,,,
753,0.511950271181842,1580,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS SPENCER MATH AND SCIENCE ACADEMY,214 N LAVERGNE ,60644,5346150,,,,,,,CHICAGO PUBLIC SCHOOLS,AUSTIN,,,,,Mr. Shawn L.  Jackson,Yes,No,No,,,,,,,,,,
755,0.9080518487770004,1581,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS STAGG, AMOS A.",7424 S MORGAN ST ,60621,5353565,,,,,,,CHICAGO PUBLIC SCHOOLS,ENGLEWOOD,,,,,Ms. Ruth A. Miller,Yes,No,No,,,,,,,,,,
185,0.8903892027497885,1582,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS STEWART, GRAEME",4525 N KENMORE ,60640,5342640,,,,,,,CHICAGO PUBLIC SCHOOLS,UPTOWN,,,,,Ms. Patricia A.  Turner,Yes,No,No,,,,,,,,,,
1430,1.0,1583,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS STOCKTON, JOSEPH",4420 N BEACON ST ,60640,5342450,,,,,,,CHICAGO PUBLIC SCHOOLS,UPTOWN,,,,,Ms. Jill Besenjak,Yes,No,No,,,,,,,,,,
756,0.9084285500900314,1584,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS STOWE, HARRIET BEECHER",3444 W WABANSIA ,60647,5344175,,,,,,,CHICAGO PUBLIC SCHOOLS,HUMBOLDT PARK,,,,,Dr. Charles L.  Kyle,Yes,No,No,,,,,,,,,,
757,0.8318836671996401,1585,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS TANNER, HENRY O.",7350 S EVANS ,60619,5353870,,,,,,,CHICAGO PUBLIC SCHOOLS,GREATER GRAND CROSSING,,,,,Mrs. Mona T. Miller,Yes,No,No,,,,,,,,,,
758,0.99447405,1586,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS THOMAS CENTER, VELMA",3625 S HOYNE ,60609,5354088,,,,,,,CHICAGO PUBLIC SCHOOLS,MCKINLEY PARK,,,,,Elizabeth Najera,Yes,No,No,,,,,,,,,,
760,0.9929916857740347,1587,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS THORP, JAMES N.",8914 S BUFFALO AVE ,60617,5356250,,,,,,,CHICAGO PUBLIC SCHOOLS,SOUTH CHICAGO,,,,,Tony Fisher,Yes,No,No,,,,,,,,,,
762,0.9220292571184896,1588,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS WARD, LAURA S.",410 N MONTICELLO ,60624,5346440,,,,,,,CHICAGO PUBLIC SCHOOLS,HUMBOLDT PARK,,,,,Ms. Relanda  Hobbs,Yes,No,No,,,,,,,,,,
764,0.8903892027497885,1589,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS WHITTIER, JOHN GREENLEAF",1900 W 23RD ST ,60608,5354590,,,,,,,CHICAGO PUBLIC SCHOOLS,LOWER WEST SIDE,,,,,Ms. Zoila  Garcia,Yes,No,No,,,,,,,,,,
766,0.9084285500900314,1590,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS WILLIAMS, DANIEL H.",2710 S DEARBORN ,60616,5349226,,,,,,,CHICAGO PUBLIC SCHOOLS,DOUGLAS,,,,,Ms. Lashonn Graham,Yes,No,No,,,,,,,,,,
